H2O,CO2,NH3,HCO3-,H+,NH4+,CO32-,OH-,NH2COO-,CH4,Ar,Kr,Xe,pH
0.9999767321308933,0.010534424511994654,2.5847085460058232e-06,0.006360445141683051,1.0444726774200709e-08,0.006366070341602206,1.301750623889872e-06,2.6460733330717777e-10,3.031878790752731e-06,0.001581953662025168,1.3961186472585196e-06,1.5235358301495566e-06,2.1287834896101106e-06,6.236733827583853
0.9999766905492478,0.01058215944890581,2.560290033106324e-06,0.006357425303457401,1.0490470045889923e-08,0.006363001472304973,1.2929037289080747e-06,2.6289769149328625e-10,3.0005889621924977e-06,0.0015880255722019482,1.3962988773144944e-06,1.5285450469912742e-06,2.1350435890297244e-06,6.234835945151712
0.9999766502552039,0.010628449972611328,2.536870432699245e-06,0.006354481491936117,1.0534842234613648e-08,0.006360010608782832,1.2843986101965218e-06,2.6125484396871663e-10,2.970593213572817e-06,0.001593977736729404,1.4071954334956558e-06,1.5335163705720944e-06,2.141321094239023e-06,6.233002839508808
0.999976609500832,0.010675306568152814,2.5134203380194926e-06,0.006351484982821968,1.0579773255021067e-08,0.006356966958696972,1.2758620702892768e-06,2.5960675588855185e-10,2.940571900820107e-06,0.001599814204300554,1.4073745613741317e-06,1.53844601311546e-06,2.1475854379291816e-06,6.231154497960305
0.9999765713921899,0.010721922785289117,2.4890875148551677e-06,0.00634728889662056,1.0628629983358003e-08,0.006352720686316407,1.2666855383488164e-06,2.5789436888007206e-10,2.9087893548365235e-06,0.00160530982569575,1.418164552321356e-06,1.543259979084732e-06,2.1535813106829883e-06,6.229153553304226
0.9999765314739248,0.010767878722465358,2.4665965535571252e-06,0.0063443224167936095,1.0672735746432952e-08,0.00634970895278618,1.2584603523643909e-06,2.5630724641874007e-10,2.8800317161112042e-06,0.0016109190538595279,1.4183424379454378e-06,1.5481901426623782e-06,2.159849532783655e-06,6.227355067536886
0.9999764910820044,0.010814409921343826,2.444068652851502e-06,0.006341305220073746,1.0717404506001008e-08,0.006346646403830707,1.2502026804457243e-06,2.5471445270372763e-10,2.851241085982144e-06,0.0016164191981287526,1.4292491479659258e-06,1.5531187877263304e-06,2.166031881108642e-06,6.225541184001566
0.9999763213497038,0.010735408699177091,2.5951204177338314e-06,0.00646522713240277,1.0393493615693892e-08,0.00647097947628117,1.3332135736907886e-06,2.6246901401676766e-10,3.0960477559100037e-06,0.0016220176287570444,1.4296118262228632e-06,1.5582457688551676e-06,2.17256359417374e-06,6.238869179224604
0.9999762915062828,0.010792093853244627,2.5571131887626274e-06,0.006451903416559859,1.046657401904989e-08,0.006457569389021588,1.316912940014167e-06,2.600750229549408e-10,3.0423530808272936e-06,0.001630794929938119,1.4405069920896101e-06,1.5631501518316377e-06,2.1786944848476046e-06,6.235826170783563
0.9999762641393469,0.01084681050067712,2.5202007262478765e-06,0.006438323413966713,1.0540429694146544e-08,0.0064439048910924805,1.3009014636849627e-06,2.5772414868376286e-10,2.989956903783714e-06,0.0016356631171563448,1.4405593647377388e-06,1.5678669989323457e-06,2.1845889928394597e-06,6.232772392187928
0.9999762332578855,0.01090114561699222,2.4859654019287383e-06,0.006426683343413029,1.0608561471605035e-08,0.006432187853550739,1.2863482755344468e-06,2.5552913428965763e-10,2.9421666190994676e-06,0.0016406632526153782,1.4407295191123154e-06,1.5727419535233412e-06,2.1906732356924008e-06,6.229974197328739
0.999976202024416,0.010954403106485568,2.453351425673659e-06,0.006415753640944741,1.067450404550393e-08,0.006421185178873123,1.2725382315723365e-06,2.5342117655761315e-10,2.896882548370543e-06,0.0016455661327087834,1.4516325028057688e-06,1.5776182981035121e-06,2.1968326209513726e-06,6.2272829748695875
0.9999761698386938,0.011007563283195717,2.421729133372162e-06,0.0064053458433923184,1.073941770260242e-08,0.006410706988333843,1.2592076279455518e-06,2.5136046127221865e-10,2.8532177428780604e-06,0.0016538834012484206,1.451803798187524e-06,1.5824860713165738e-06,2.2029606007700526e-06,6.224649932736553
0.9999761403216346,0.011058995665146473,2.390729419430859e-06,0.006394466719765584,1.0805705746021732e-08,0.006399758155527157,1.2459446667489442e-06,2.493198921067355e-10,2.81010281414151e-06,0.0016582959605047245,1.4625956194732272e-06,1.587205764683698e-06,2.208779062281654e-06,6.221977517284511
0.9999761076972993,0.011110246390417682,2.361811002278406e-06,0.0063852256910298145,1.0866870802569088e-08,0.006390453322639859,1.2338413193951174e-06,2.4740719925653727e-10,2.77056843474766e-06,0.0016663605714425623,1.4627676060740519e-06,1.5920354143620305e-06,2.214840219118246e-06,6.219526136337771
0.9999760738660153,0.01116166050405928,2.333679306450945e-06,0.006376504117701074,1.0927154759940383e-08,0.0063816700626641255,1.2221405783617268e-06,2.4553018827745143e-10,2.7323454312409565e-06,0.0016707576429811973,1.4629473202043e-06,1.5968724644862145e-06,2.2209075087383518e-06,6.217123531381518
0.9999760407575327,0.011211263987256054,2.307102293174302e-06,0.00636832240996183,1.0984903291082834e-08,0.006373430242905187,1.2111049595928928e-06,2.4374676222100135e-10,2.6963641807509513e-06,0.0016750680912128665,1.4738609912313114e-06,1.6017125107071e-06,2.226993016575868e-06,6.214834373150979
0.9999760068832381,0.011261023093157643,2.2810718249736016e-06,0.006360444264493779,1.1042198827814972e-08,0.006365495409239484,1.2003332147229161e-06,2.419883964306636e-10,2.661278526540345e-06,0.0016828083269974847,1.4740372948261665e-06,1.6065434547581392e-06,2.2329736851067225e-06,6.212575033410842
0.9999759750257086,0.01131022494412885,2.254869430816918e-06,0.006351837445287481,1.1102381881216414e-08,0.006356830801029647,1.189293976120127e-06,2.402009012266924e-10,2.625629970719655e-06,0.0016866479258220626,1.4848419197219165e-06,1.611221842495955e-06,2.238769379443505e-06,6.210214421043846
0.9999758121081584,0.011234216023741873,2.387707576194749e-06,0.006470906328428013,1.0784201098949613e-08,0.0064762654816663415,1.2645190641440151e-06,2.47132352365693e-10,2.840652178473369e-06,0.001694371158984765,1.4852061239810114e-06,1.616217946123724e-06,2.2450367433608476e-06,6.222842533882373
0.9999757874573679,0.011292846472579266,2.3494892272810698e-06,0.006454016555517704,1.0866491992958733e-08,0.00645928598953818,1.2471376143516165e-06,2.447403115086712e-10,2.7857805430421186e-06,0.0016982032016273647,1.4961194270904034e-06,1.6210015225076085e-06,2.251005020355619e-06,6.219541136645605
0.9999757621855324,0.011349954348977084,2.3134310820062787e-06,0.006438192604314413,1.0945639452869909e-08,0.006443377819402264,1.2307975781491373e-06,2.4246233114522897e-10,2.734323108789433e-06,0.001705477622430702,1.4962864520828866e-06,1.6257789362916896e-06,2.2569577867410015e-06,6.216389351525892
0.9999757361680601,0.011405705347504359,2.279370916760798e-06,0.006423414221264711,1.102175965184421e-08,0.006428520326499929,1.2154316239419581e-06,2.4028985083746516e-10,2.6860234570611724e-06,0.0017126108740399926,1.4964540990837633e-06,1.6457558650983133e-06,2.2629140737250527e-06,6.213379542431632
0.999975712451146,0.011459406586283007,2.246410176309313e-06,0.006408508010366011,1.1098488096634506e-08,0.0064135370515092625,1.200400940836843e-06,2.381604677946459e-10,2.6390995889038765e-06,0.001715844312922385,1.5072505624420343e-06,1.6454748493029696e-06,2.26862418558265e-06,6.210366647808968
0.9999756843244842,0.011513679472810696,2.2154345780067037e-06,0.006395514459083915,1.1170073289368898e-08,0.006400472443903976,1.1865795464013025e-06,2.361453531653601e-10,2.5957596553419168e-06,0.001722772652774525,1.5074246175359806e-06,1.645350690125066e-06,2.2744978324302823e-06,6.20757443355197
0.9999756556866997,0.01156681844614321,2.1860049078011356e-06,0.006383339086812593,1.1239164420341321e-08,0.006388229912232777,1.1735053165931853e-06,2.342141458084375e-10,2.554819737230647e-06,0.0017295662703082808,1.5183482832276253e-06,1.6452289079550888e-06,2.2804463848917367e-06,6.204896419087228
0.9999756265881949,0.011618903790301388,2.1579887014981247e-06,0.006371917065546541,1.1305932116033548e-08,0.0063767442824925104,1.1611132455606493e-06,2.323602051180971e-10,2.5160640269317296e-06,0.0017362277797150995,1.5185240787877439e-06,1.6652040656821497e-06,2.28632600759002e-06,6.202324057598906
0.9999755968751104,0.011670072213387244,2.1312994558235304e-06,0.006361257033823658,1.137043161165427e-08,0.006366024004952476,1.1493723908828391e-06,2.30578405228589e-10,2.479366200312239e-06,0.0017392388326690157,1.5294560410185858e-06,1.6650937310552648e-06,2.2922278009344017e-06,6.199853467761323
0.999975570179223,0.01171938136829432,2.105074706720586e-06,0.006350017512847505,1.1436634365824807e-08,0.006354724562542422,1.1376288025995973e-06,2.2880962037140484e-10,2.442999914269747e-06,0.001745465657271924,1.5295080032774508e-06,1.6648100803019796e-06,2.2978397749773963e-06,6.197332169860219
0.999975410793485,0.011646077941903926,2.2249729317277763e-06,0.006466003984556422,1.1121062440315507e-08,0.006471044244890353,1.2072404951256496e-06,2.3515880731550957e-10,2.6366652471323713e-06,0.0017520339550773953,1.5298821300165944e-06,1.6649020192410128e-06,2.3039971479204773e-06,6.209484058239212
0.9999753898254345,0.011705477216625819,2.187723791328885e-06,0.006446887399534256,1.1209230332306006e-08,0.006451838430263022,1.1896065548247563e-06,2.3282250768188348e-10,2.582794027364164e-06,0.0017582416175574449,1.5408044400041091e-06,1.684859510609825e-06,2.3098459285359114e-06,6.206054534943814
0.9999753677985116,0.011763295547441627,2.152737177550905e-06,0.006429084172109623,1.1293697104137646e-08,0.006433951890335674,1.1731192331069972e-06,2.3060485298268865e-10,2.5325428517112133e-06,0.0017643293484411954,1.540973091901302e-06,1.6847292593183098e-06,2.3156270442333493e-06,6.20279418289096
0.9999753448095279,0.0118196490467777,2.119801202532076e-06,0.006412488504293063,1.1374711497221078e-08,0.006417278252888985,1.1576705405402366e-06,2.284957365561127e-10,2.4855537306326587e-06,0.0017702992490908082,1.5519012134073938e-06,1.6846019448241014e-06,2.321411476209562e-06,6.199689918497932
0.999975324127806,0.011873756648627437,2.088054735749605e-06,0.006395859492304428,1.1456096162998399e-08,0.0064005736209441335,1.1426221085321273e-06,2.264353636963598e-10,2.440114083423777e-06,0.001775904147983723,1.5519470342256306e-06,1.6843103507684581e-06,2.326997742335583e-06,6.196593649278715
0.9999752986467374,0.011928440691830933,2.0583188419758246e-06,0.006381335375676034,1.1531799049386854e-08,0.006385980032058962,1.128836268155348e-06,2.2449063566693908e-10,2.3982911547463104e-06,0.0017816453561194819,1.5521242372899483e-06,1.7042678609573023e-06,2.332770725171596e-06,6.193733222817841
0.9999752724812146,0.0119819118588186,2.0301542449405726e-06,0.006367755452256605,1.1604663815286656e-08,0.00637233467298828,1.1158404219487973e-06,2.2263150418751445e-10,2.358921919991067e-06,0.0017872752417513146,1.5630632427485476e-06,1.7041450535779615e-06,2.338546712887526e-06,6.190997713762527
0.9999752465114337,0.012033309629745446,2.0037790515768757e-06,0.006355109539493262,1.1673992877478764e-08,0.006359627728280576,1.1037035428067278e-06,2.2087715282057824e-10,2.322234817330792e-06,0.0017927948422255667,1.5632384367985793e-06,1.7040266884970192e-06,2.344270431220844e-06,6.188410842033426
0.9999750912409525,0.011961582014022877,2.1147042510284693e-06,0.006468275812365162,1.1361928878640233e-08,0.006473104480002212,1.169303304106754e-06,2.2681614838839565e-10,2.501196141584717e-06,0.0017984332357153115,1.5743795487670466e-06,1.704121364897143e-06,2.3503434169994325e-06,6.200178132170453
0.9999750736270805,0.01202186302335783,2.0776921019788034e-06,0.006447041737071579,1.1455771484467348e-08,0.006451780216033489,1.1512094505119716e-06,2.2449536338588704e-10,2.447291337037157e-06,0.001803724247491218,1.5745457934483698e-06,1.7240661864302873e-06,2.3560312422222386e-06,6.1966058490489155
0.9999750571271665,0.012080482210164323,2.0420237514333624e-06,0.0064260781366175185,1.1549977956601925e-08,0.006430729491479793,1.1336653395182702e-06,2.2222240483521223e-10,2.3953519393039627e-06,0.0018086605474659677,1.5745902247086886e-06,1.72376172581934e-06,2.3615007537736344e-06,6.193049028417916
0.9999750370948669,0.012137437297650142,2.00953845931538e-06,0.006407703333276122,1.1635800806020426e-08,0.00641227650058151,1.117931760390155e-06,2.2014019926506927e-10,2.3487194450760667e-06,0.0018137491102020373,1.5855270529396393e-06,1.723633561653594e-06,2.367195363595656e-06,6.18983389716066
0.9999750153778977,0.012193822096890152,1.9786021782950246e-06,0.006390451300133425,1.1719013543014861e-08,0.006394950523491241,1.1030397185943896e-06,2.1813466171631183e-10,2.3046447994219574e-06,0.0018222715266460728,1.5856991958636878e-06,1.7234975765549393e-06,2.3728555988855914e-06,6.186739109505648
0.9999749925134481,0.01224888402314849,1.949475340276727e-06,0.006374429166776284,1.179871984667794e-08,0.006378859223259041,1.0890982924680495e-06,2.1622614391935954e-10,2.26344239146323e-06,0.001827096903354783,1.596646761979739e-06,1.7434433766853398e-06,2.378539475246135e-06,6.183795266526446
0.9999749696031234,0.012301715340523437,1.922301844736799e-06,0.00635954001927286,1.187437476723842e-08,0.006363905826878242,1.0761291298005516e-06,2.1443066212676753e-10,2.2252092899760158e-06,0.0018318280621354667,1.5968220487000414e-06,1.7433224916856146e-06,2.384243005332285e-06,6.18101939419571
0.9999748200506241,0.012231731906741037,2.0249441969308283e-06,0.0064689990032367,1.1570511542557425e-08,0.006473653584920918,1.1377328888277816e-06,2.1995491951323225e-10,2.3904664634937294e-06,0.0018364384450026234,1.607848614953662e-06,1.7432423318919808e-06,2.389857047412272e-06,6.192277520902589
0.9999748052953455,0.012293000199993648,1.9880262294065466e-06,0.006445842796914448,1.1669800346105026e-08,0.006450406169917696,1.1192008329274715e-06,2.1763848701222761e-10,2.336423498931068e-06,0.0018445045931470914,1.6080110360399447e-06,1.7430979071603586e-06,2.3955035949682013e-06,6.188566648473707
0.9999747888581667,0.012352520331575304,1.9535773556309412e-06,0.0064243943840936535,1.1764450207345488e-08,0.006428873220752832,1.1019984951247865e-06,2.1545083411820638e-10,2.28638866807028e-06,0.0018488806706624353,1.6081800032039114e-06,1.742966176527503e-06,2.4011033537120595e-06,6.185058431342882
0.9999747710772583,0.012410362030800166,1.921329022811335e-06,0.006404450653640513,1.1854869580556098e-08,0.006408850844329921,1.0859711355035184e-06,2.1337989637295716e-10,2.239889908278708e-06,0.0018531730280712394,1.6191270848198592e-06,1.7629007662617344e-06,2.406777211835744e-06,6.18173327903338
0.999974751461678,0.01246752782621896,1.890713989107284e-06,0.006385757337440593,1.1942324444970438e-08,0.006390083394783437,1.070849173235534e-06,2.1139051924309996e-10,2.196089930433957e-06,0.001860919895978321,1.6193012293775309e-06,1.7627629844395034e-06,2.4123448265551733e-06,6.178541185264298
0.9999747313594516,0.012522341125085015,1.8622817939328178e-06,0.006368477410190835,1.2025067005418897e-08,0.0063727349716195284,1.056856219304907e-06,2.0952517612351728e-10,2.155664532090304e-06,0.0018649792529030972,1.6302550944391612e-06,1.7626394203492579e-06,2.4179536318415743e-06,6.1755425372987025
0.9999745858024759,0.012453506922623888,1.9591981648809404e-06,0.006475380148031863,1.1725853932808928e-08,0.006479911812894767,1.1157619308979997e-06,2.1477715168208155e-10,2.3116520780897227e-06,0.0018724656302316297,1.6305022790437346e-06,1.762549761504829e-06,2.4235398555322814e-06,6.186485499145296
0.999974573175831,0.012516497672194229,1.921792141683029e-06,0.006450300454735573,1.183103552903094e-08,0.006454738644981186,1.096583232379352e-06,2.1242986067235213e-10,2.256642386684096e-06,0.0018762830187833142,1.630670047690142e-06,1.7824696011525886e-06,2.429040815142844e-06,6.182607215039337
0.9999745591147627,0.012577452874562363,1.8869221088148392e-06,0.006426948637849095,1.1931376082811192e-08,0.006431300200147149,1.0787725141137842e-06,2.1021642781523448e-10,2.2057384295261276e-06,0.0018835660934413405,1.6416181681175488e-06,1.7823251438474619e-06,2.4345957085159244e-06,6.178939432400467
0.9999745433333416,0.012636664096705974,1.8543925907656532e-06,0.006405321908679532,1.2026975438022056e-08,0.006409593203920963,1.0622451578347586e-06,2.0812646123807455e-10,2.1586237748948056e-06,0.0018871701053186111,1.6417918142621728e-06,1.782193680601548e-06,2.440104316154785e-06,6.1754735366051845
0.9999745263841149,0.012694128495908827,1.8239219897255617e-06,0.006385146514290163,1.211836231414437e-08,0.006389343051652053,1.046826778934844e-06,2.0614767530779064e-10,2.114796018681621e-06,0.0018942448693002425,1.6527476787299552e-06,1.78205640026359e-06,2.445665699004885e-06,6.172186020413623
0.9999745081694946,0.01275004579456088,1.7953393446750848e-06,0.006366371874417839,1.2205712885184537e-08,0.006370498719460572,1.0324350563727864e-06,2.0427113645800323e-10,2.0739763715685695e-06,0.0019011829727537282,1.6529220362305816e-06,1.8019737788354644e-06,2.4511588462192743e-06,6.16906679553295
0.9999743643001713,0.012682711662042368,1.8870336567387938e-06,0.006471695628576262,1.1908298608232496e-08,0.006476083152761496,1.0889318745675795e-06,2.092814298879417e-10,2.22135945388868e-06,0.0019044156694680665,1.6531779206447478e-06,1.8018927877775265e-06,2.456673947679793e-06,6.179780166563161
0.9999743541053558,0.012745627073834878,1.8504041056733927e-06,0.0064454363983786536,1.2016632464418228e-08,0.00644973147751115,1.0697673565132294e-06,2.069761943293294e-10,2.167354075266872e-06,0.0019111388555359983,1.6641275059503631e-06,1.8017453159634784e-06,2.4621477245997735e-06,6.1758471002294755
0.9999743421183015,0.012806536982719715,1.8163292531272339e-06,0.006421068448976437,1.2119775722319384e-08,0.006425278079000396,1.0520183292176764e-06,2.0480540730338284e-10,2.117508335926555e-06,0.0019177329658584814,1.6642926070361997e-06,1.8016020486561228e-06,2.4676251800964133e-06,6.172135290012489
0.9999743274770723,0.012866604354693069,1.7842769512791047e-06,0.006398442757559766,1.2218815954737985e-08,0.006402572675857995,1.0354443008912905e-06,2.0273511496036734e-10,2.071045777686955e-06,0.0019206592975220158,1.6752605670127507e-06,1.8014697999583005e-06,2.4730385733047107e-06,6.168600743577341
0.9999743123879606,0.012923908733149985,1.754596655850113e-06,0.006377415681745519,1.2312529731048785e-08,0.00638147210141789,1.020127261800393e-06,2.0079982485078002e-10,2.0282768787237624e-06,0.0019270722476237888,1.6754316713164338e-06,1.8213780896723388e-06,2.4785222488224977e-06,6.165282568144337
0.9999741686315012,0.012859035797560037,1.8424395063318917e-06,0.006481462612078604,1.2016970267801698e-08,0.006485770603255323,1.0749787814223627e-06,2.0563364181262019e-10,2.169844950499115e-06,0.0019336018836559035,1.6758174129492086e-06,1.8214668557467068e-06,2.4842255330013824e-06,6.175834811258189
0.9999741619755685,0.012923478280481345,1.8046888435792722e-06,0.006452674599451996,1.2133342469314953e-08,0.006456886021052713,1.0547893660288627e-06,2.0325415880862998e-10,2.1137729569773953e-06,0.0019396151734919816,1.6867070930802738e-06,1.8212246299499749e-06,2.489525654081776e-06,6.171649339078571
0.9999741533464933,0.012985750773845423,1.7696541924238382e-06,0.006425950023797424,1.2244102013929837e-08,0.006430072385932011,1.0361272860181996e-06,2.0101763611015818e-10,2.0621506476362735e-06,0.0019455125923378783,1.6868069286336705e-06,1.8209886568700315e-06,2.4947613742704433e-06,6.167702851926291
0.9999741418875916,0.013045655965318757,1.7376286742440574e-06,0.006401814952859109,1.234677589370142e-08,0.006405856693660826,1.0192148530734603e-06,1.9895464402739854e-10,2.015458917278337e-06,0.0019478829318656896,1.697773982789967e-06,1.8408961967632038e-06,2.500184256249034e-06,6.164076220953838
0.9999741281746475,0.013104621635552278,1.7074444847180393e-06,0.006379271085487427,1.2445558364984668e-08,0.006383237401682389,1.0033723731718243e-06,1.9698514374085457e-10,1.9718200219297677e-06,0.001953756857317003,1.6979488056303759e-06,1.8407559569367483e-06,2.5055699747334343e-06,6.160615394507219
0.9999739867740751,0.013040656710344866,1.791439687489765e-06,0.006481697073570964,1.2152505670849786e-08,0.006485904918057598,1.0563662778704413e-06,2.0163764430904716e-10,2.107062798917904e-06,0.001959759463247557,1.698335708243312e-06,1.8408460450113397e-06,2.511266892537861e-06,6.170963886519631
0.9999739803498994,0.013106095014549577,1.7542317455261012e-06,0.006452293985934543,1.227051603525462e-08,0.006456406285542953,1.0362575440447025e-06,1.9929243730189414e-10,2.051855743919097e-06,0.001965391094998796,1.709299746080787e-06,1.840694527924552e-06,2.5165629545373732e-06,6.166766888815953
0.9999739718564951,0.013169295819558889,1.719745004092918e-06,0.006425036151675156,1.2382671430000245e-08,0.0064290604645159295,1.0176972365833157e-06,1.9709071285802267e-10,2.001103948335051e-06,0.00197091553035177,1.709467103233142e-06,1.8605823399476416e-06,2.5219337896178208e-06,6.162815363227177
0.9999739648223692,0.013229386782521651,1.6872072148125274e-06,0.0063985983003560145,1.2493237647193272e-08,0.006402539383470787,1.000058948916012e-06,1.9497748793113308e-10,1.9532634767662333e-06,0.001976054009084307,1.7202994189043655e-06,1.860251757047323e-06,2.5269392482315123e-06,6.158954708159514
0.999973952687303,0.013288616030740743,1.6573762794258397e-06,0.006375133192716483,1.2594798465351158e-08,0.006378999151299502,9.841508617101857e-07,1.9302566094535715e-10,1.910058632513566e-06,0.001981368959622509,1.7204741297633763e-06,1.8601116706378562e-06,2.532316147725236e-06,6.1554384815598056
0.9999738130475244,0.013225181947706348,1.7379311308189354e-06,0.006476423358919365,1.2302388339509026e-08,0.006480521739662005,1.0354874456822469e-06,1.975237587602504e-10,2.039510715857269e-06,0.00198682650082272,1.7208634754423044e-06,1.860203812461242e-06,2.5379358110143562e-06,6.165640211549571
0.9999738079761251,0.013290769274387059,1.701447834235468e-06,0.006446267776009632,1.2422836258703063e-08,0.006450271901730287,1.015496405938646e-06,1.952136443433232e-10,1.985360531391622e-06,0.001991921013860986,1.731833612629099e-06,1.8600524651776243e-06,2.543222424801648e-06,6.161408880304802
0.9999738009635621,0.013354007606503154,1.6676349719884746e-06,0.006418249279933532,1.2537363559762947e-08,0.006422166578422135,9.970349830704713e-07,1.930456041166362e-10,1.93557284041725e-06,0.0020004694965349065,1.7319967882297953e-06,1.8799235497661694e-06,2.548490727515423e-06,6.157423418464895
0.9999737917495516,0.013415228407527355,1.636266727191057e-06,0.006392332878071742,1.2646117609692883e-08,0.006396170180025953,9.799935998310146e-07,1.910080106958777e-10,1.88976986443203e-06,0.00200530229090175,1.732168319841847e-06,1.8797799597136075e-06,2.553784918498262e-06,6.153672417763205
0.9999737807198981,0.013474518577231477,1.6070738907879206e-06,0.0063682832761172104,1.2749579325219117e-08,0.006372046606134407,9.642072010207705e-07,1.8908854146649468e-10,1.8474761054499815e-06,0.0020100433079004525,1.7431533255344584e-06,1.8796403925794889e-06,2.559081842255037e-06,6.150133774057253
0.9999736449828864,0.013411274681528574,1.6837546974041158e-06,0.006467538720898974,1.246145760244389e-08,0.006471523610744205,1.0134669395931005e-06,1.9338922898221262e-10,1.970224034419853e-06,0.002014656703705787,1.7434079332175386e-06,1.8795445517651544e-06,2.5643033170934746e-06,6.160060726260498
0.9999736408975781,0.013476793373141987,1.6482567057822492e-06,0.006436921973354536,1.2583620790325312e-08,0.006440814696606821,9.93768464781458e-07,1.91127565424026e-10,1.917578815947975e-06,0.002019199003919945,1.754384979138538e-06,1.8994154764747882e-06,2.569580245560109e-06,6.155823946439271
0.9999736348101513,0.013539946313585401,1.6153730476671765e-06,0.006408481311517943,1.2699730302607404e-08,0.006412289174434958,9.755861947215881e-07,1.890058253769038e-10,1.8692012520484589e-06,0.0020272088970153044,1.7545494577506184e-06,1.8992582010445663e-06,2.574768050536439e-06,6.151835067891779
0.9999736264649688,0.013601068700687433,1.5848809240191966e-06,0.006382177632981047,1.280993988636253e-08,0.006385907348669315,9.588102152082534e-07,1.870125069875752e-10,1.8247181843014855e-06,0.0020315112917932052,1.7547225634262015e-06,1.899115357658129e-06,2.5799816905176622e-06,6.148082470720154
0.9999734908363652,0.013539878581036219,1.6591736435404374e-06,0.006480358144914175,1.2523774513435332e-08,0.006484303939443357,1.0070463267395641e-06,1.9120241392604337e-10,1.944034447801446e-06,0.00203598166376838,1.7659315582348717e-06,1.899208863027786e-06,2.5855835608010835e-06,6.157894263855255
0.9999734892095985,0.013606874559650855,1.622762731308023e-06,0.006447776739664337,1.2651691537988634e-08,0.006451627165014419,9.865543328544762e-07,1.8888897268688407e-10,1.8897794869390004e-06,0.0020436584987953044,1.766090186443153e-06,1.8990454101441387e-06,2.5907547009801105e-06,6.15348090802986
0.9999734849758223,0.01367152019326322,1.5891452535914089e-06,0.006417665526807204,1.2772950724415419e-08,0.006421428506474795,9.677195983948317e-07,1.867233270218089e-10,1.8401266981987747e-06,0.002047632890137576,1.777077436497562e-06,1.9189131074492347e-06,2.595952311848599e-06,6.149338264237263
0.9999734796513401,0.013734234094567734,1.5575172477043607e-06,0.006389059657683207,1.2890993771884044e-08,0.006392740633419699,9.500007850639454e-07,1.846520650245125e-10,1.7936805080701941e-06,0.002054947631011963,1.7771791916117025e-06,1.9186615280284024e-06,2.6008914649073297e-06,6.1453431000993195
0.9999733477654372,0.013673860927423823,1.6288107091727132e-06,0.0064849692247636115,1.2611014618551492e-08,0.006488858100933248,9.965991824590187e-07,1.8867855039154898e-10,1.9081001407869847e-06,0.0020588091736672017,1.7774999665593598e-06,1.918658956566925e-06,2.6062598510352146e-06,6.154879412280755
0.9999733477990035,0.013741848372107124,1.5921481834416548e-06,0.006451063115296531,1.2743067874911318e-08,0.006454855356479424,9.75722880240287e-07,1.8634748303258439e-10,1.8533521428045762e-06,0.002066031920441897,1.7884806134570247e-06,1.9184935320814737e-06,2.6114189060783267e-06,6.150355445067864
0.9999733451008953,0.013807393693909013,1.5583416347648765e-06,0.006419735195844527,1.2868188156019664e-08,0.006423438945009117,9.565571513020646e-07,1.8416760235111296e-10,1.8033188825392657e-06,0.0020695595946769547,1.7886490610595582e-06,1.938353735760453e-06,2.6165345882770805e-06,6.146112037801543
0.9999733403191654,0.013870537784050872,1.5270485380158067e-06,0.006390642119303216,1.2987031106218124e-08,0.006394264453802141,9.388797082685502e-07,1.821238553246072e-10,1.7573799896388253e-06,0.0020765799466754046,1.7888169432092926e-06,1.9381970117498967e-06,2.6217011669168895e-06,6.142119557420855
0.9999732082199886,0.013811732337178055,1.5961006767403777e-06,0.006485880620550886,1.2707596497239906e-08,0.006489705310349877,9.844620848391138e-07,1.860480555479212e-10,1.8682871777535389e-06,0.002080161285686592,1.8000396247270423e-06,1.9382911496174312e-06,2.656304007911972e-06,6.151565964520543
0.9999732094269862,0.013880416187599835,1.5595629994137968e-06,0.006451039616739204,1.2842750713832157e-08,0.006454767507994666,9.634381313602225e-07,1.837188291254551e-10,1.8136740246267276e-06,0.0020869664922586765,1.8001987335260349e-06,1.938124304247926e-06,2.6553999700156008e-06,6.146971328622501
0.9999732095353612,0.013946029606831955,1.5256890188052292e-06,0.006418275241651131,1.297277593404597e-08,0.006421913665054202,9.439327162515955e-07,1.8152311499699083e-10,1.7633492233874376e-06,0.0020899343255806253,1.8111222964363983e-06,1.9378759466151855e-06,2.6543710797214224e-06,6.142596464353519
0.9999732074502989,0.014009180475794329,1.4943619902733e-06,0.006387831135005327,1.3096316586875023e-08,0.0063913873118558,9.25953185380356e-07,1.7946576311989013e-10,1.7171873305358983e-06,0.002096407131743953,1.8112185601727497e-06,1.957627108265506e-06,2.6533294645420844e-06,6.138480215410532
0.9999730767359615,0.013951046493348275,1.56113029113805e-06,0.006482048183677769,1.2818242649295154e-08,0.006485800574359515,9.703700976226324e-07,1.832821429350738e-10,1.8242854470076435e-06,0.0021031553321591047,1.8116132610521949e-06,1.957712174519312e-06,2.6527701589483777e-06,6.147800835171494
0.9999730785717308,0.014020243178417689,1.5250345626315785e-06,0.006446635369270354,1.2955661347143908e-08,0.006450291778180728,9.494116724001316e-07,1.8097072778102787e-10,1.7703602561934687e-06,0.002105942967888667,1.8226111727263233e-06,1.957554575150857e-06,2.6869690333452698e-06,6.143169737186559
